date,description,amount,transaction_type,account_name,category,source_dataset,description_clean,date_month,date_day_of_week
2018-03-18,Brewing Company,77.49,debit,Silver Card,Alcohol & Bars,aug_personal_transactions_with_UserId.csv,brewing company,3,Sunday
2018-08-26,State Farm,40.65,debit,Silver Card,Dining,aug_personal_transactions_with_UserId.csv,state farm,8,Sunday
2018-09-07,Netflix,194.55,debit,Checking,Income,aug_personal_transactions_with_UserId.csv,netflix,9,Friday
2019-05-27,Spotify,6.12,debit,Checking,Credit Card Payment,aug_personal_transactions_with_UserId.csv,spotify,5,Monday
2022-11-19,Scene almost leave.,994.48,expense,unknown,Entertainment,Personal_Finance_Dataset.csv,scene almost leave,11,Saturday
2019-07-01,Grocery Store,99.47,debit,Silver Card,Groceries,aug_personal_transactions_with_UserId.csv,grocery store,7,Monday
2018-03-28,Grocery Store,48.06,credit,Platinum Card,Income,aug_personal_transactions_with_UserId.csv,grocery store,3,Wednesday
2021-12-15,Yourself wind beyond prevent entire.,3496.0,income,unknown,Other,Personal_Finance_Dataset.csv,yourself wind beyond prevent entire,12,Wednesday
2018-08-22,Barbershop,88.07,debit,Platinum Card,Income,aug_personal_transactions_with_UserId.csv,barbershop,8,Wednesday
2018-03-21,BP,24.49,debit,Platinum Card,Dining,aug_personal_transactions_with_UserId.csv,bp,3,Wednesday
2019-10-01,State Farm,158.76,credit,Platinum Card,Gas & Fuel,aug_personal_transactions_with_UserId.csv,state farm,10,Tuesday
2019-04-07,American Tavern,157.5,credit,Silver Card,Coffee Shops,aug_personal_transactions_with_UserId.csv,american tavern,4,Sunday
2019-07-23,Credit Card Payment,96.36,credit,Checking,Dining,aug_personal_transactions_with_UserId.csv,credit card payment,7,Tuesday
2018-12-14,Starbucks,155.74,debit,Silver Card,Credit Card Payment,aug_personal_transactions_with_UserId.csv,starbucks,12,Friday
2019-06-03,Starbucks,157.02,credit,Checking,Credit Card Payment,aug_personal_transactions_with_UserId.csv,starbucks,6,Monday
2019-03-07,City Water Charges,13.78,credit,Silver Card,Gas & Fuel,aug_personal_transactions_with_UserId.csv,city water charges,3,Thursday
2018-10-14,Biweekly Paycheck,68.99,credit,Platinum Card,Internet,aug_personal_transactions_with_UserId.csv,biweekly paycheck,10,Sunday
2018-12-18,Starbucks,3.0,debit,Silver Card,Coffee Shops,aug_personal_transactions_with_UserId.csv,starbucks,12,Tuesday
2019-08-04,State Farm,13.0,credit,Silver Card,Groceries,aug_personal_transactions_with_UserId.csv,state farm,8,Sunday
2018-10-27,Shell,125.98,debit,Platinum Card,Income,aug_personal_transactions_with_UserId.csv,shell,10,Saturday
2018-11-11,Grocery Store,16.79,credit,Platinum Card,Internet,aug_personal_transactions_with_UserId.csv,grocery store,11,Sunday
2019-04-19,Credit Card Payment,123.49,debit,Checking,Credit Card Payment,aug_personal_transactions_with_UserId.csv,credit card payment,4,Friday
2018-08-15,Biweekly Paycheck,99.09,credit,Silver Card,Entertainment,aug_personal_transactions_with_UserId.csv,biweekly paycheck,8,Wednesday
2018-11-25,Credit Card Payment,10.8,debit,Checking,Mobile Phone,aug_personal_transactions_with_UserId.csv,credit card payment,11,Sunday
2019-09-13,Spotify,148.94,debit,Checking,Dining,aug_personal_transactions_with_UserId.csv,spotify,9,Friday
2018-10-02,Mortgage Payment,1209.18,debit,Checking,Mortgage & Rent,aug_personal_transactions_with_UserId.csv,mortgage payment,10,Tuesday
2018-04-30,Grocery Store,174.64,debit,Platinum Card,Bills & Utilities,aug_personal_transactions_with_UserId.csv,grocery store,4,Monday
2018-01-10,Phone Company,89.46,debit,Checking,Mobile Phone,aug_personal_transactions_with_UserId.csv,phone company,1,Wednesday
2018-07-02,Shell,74.19,debit,Checking,Bills & Utilities,aug_personal_transactions_with_UserId.csv,shell,7,Monday
2019-04-18,Grocery Store,57.38,debit,Platinum Card,Shopping,aug_personal_transactions_with_UserId.csv,grocery store,4,Thursday
2018-11-02,American Tavern,41.55,debit,Platinum Card,Credit Card Payment,aug_personal_transactions_with_UserId.csv,american tavern,11,Friday
2019-10-08,Phone Company,78.08,debit,Checking,Shopping,aug_personal_transactions_with_UserId.csv,phone company,10,Tuesday
2019-07-12,Credit Card Payment,191.26,credit,Platinum Card,Income,aug_personal_transactions_with_UserId.csv,credit card payment,7,Friday
2018-10-04,Netflix,82.47,credit,Platinum Card,Income,aug_personal_transactions_with_UserId.csv,netflix,10,Thursday
2019-10-12,Credit Card Payment,130.96,credit,Checking,Groceries,aug_personal_transactions_with_UserId.csv,credit card payment,10,Saturday
2018-05-27,Roadside Diner,91.22,credit,Silver Card,Groceries,aug_personal_transactions_with_UserId.csv,roadside diner,5,Sunday
2018-12-16,Credit Card Payment,159.77,credit,Platinum Card,Income,aug_personal_transactions_with_UserId.csv,credit card payment,12,Sunday
2018-03-10,Credit Card Payment,171.91,credit,Checking,Gas & Fuel,aug_personal_transactions_with_UserId.csv,credit card payment,3,Saturday
2019-09-17,Amazon,3.77,debit,Checking,Gas & Fuel,aug_personal_transactions_with_UserId.csv,amazon,9,Tuesday
2019-03-15,Phone Company,33.92,debit,Platinum Card,Mortgage & Rent,aug_personal_transactions_with_UserId.csv,phone company,3,Friday
2019-08-17,Best Buy,75.77,credit,Checking,Credit Card Payment,aug_personal_transactions_with_UserId.csv,best buy,8,Saturday
2019-05-06,Phone Company,174.64,credit,Silver Card,Alcohol & Bars,aug_personal_transactions_with_UserId.csv,phone company,5,Monday
2019-10-15,Brewing Company,8.66,debit,Silver Card,Dining,aug_personal_transactions_with_UserId.csv,brewing company,10,Tuesday
2018-10-08,Spotify,134.83,credit,Platinum Card,Internet,aug_personal_transactions_with_UserId.csv,spotify,10,Monday
2018-07-23,Phone Company,3.97,credit,Platinum Card,Groceries,aug_personal_transactions_with_UserId.csv,phone company,7,Monday
2019-01-27,American Tavern,69.19,credit,Silver Card,Haircut,aug_personal_transactions_with_UserId.csv,american tavern,1,Sunday
2018-11-10,Brewing Company,27.0,debit,Platinum Card,Alcohol & Bars,aug_personal_transactions_with_UserId.csv,brewing company,11,Saturday
2019-10-07,Credit Card Payment,58.57,debit,Silver Card,Dining,aug_personal_transactions_with_UserId.csv,credit card payment,10,Monday
2018-12-24,Amazon,66.81,credit,Silver Card,Home Improvement,aug_personal_transactions_with_UserId.csv,amazon,12,Monday
2018-03-03,Credit Card Payment,140.43,credit,Silver Card,Groceries,aug_personal_transactions_with_UserId.csv,credit card payment,3,Saturday
2018-10-27,Gas Company,131.78,credit,Silver Card,Alcohol & Bars,aug_personal_transactions_with_UserId.csv,gas company,10,Saturday
2018-08-17,Netflix,177.0,debit,Silver Card,Internet,aug_personal_transactions_with_UserId.csv,netflix,8,Friday
2019-06-15,Roadside Diner,126.75,debit,Checking,Bills & Utilities,aug_personal_transactions_with_UserId.csv,roadside diner,6,Saturday
2019-03-10,Brewing Company,77.57,credit,Silver Card,Bills & Utilities,aug_personal_transactions_with_UserId.csv,brewing company,3,Sunday
2019-03-02,Gas Company,186.88,credit,Checking,Bills & Utilities,aug_personal_transactions_with_UserId.csv,gas company,3,Saturday
2019-12-12,Shell,28.03,debit,Checking,Home Improvement,aug_personal_transactions_with_UserId.csv,shell,12,Thursday
2019-10-04,Credit Card Payment,190.34,credit,Platinum Card,Credit Card Payment,aug_personal_transactions_with_UserId.csv,credit card payment,10,Friday
2019-05-10,Biweekly Paycheck,31.73,credit,Checking,Gas & Fuel,aug_personal_transactions_with_UserId.csv,biweekly paycheck,5,Friday
2020-09-29,Make travel.,1295.35,expense,unknown,Income,Personal_Finance_Dataset.csv,make travel,9,Tuesday
2019-04-28,Thai Restaurant,66.8,credit,Silver Card,Home Improvement,aug_personal_transactions_with_UserId.csv,thai restaurant,4,Sunday
2018-05-15,Biweekly Paycheck,135.91,credit,Platinum Card,Income,aug_personal_transactions_with_UserId.csv,biweekly paycheck,5,Tuesday
2019-08-28,Seafood Restaurant,28.11,credit,Platinum Card,Alcohol & Bars,aug_personal_transactions_with_UserId.csv,seafood restaurant,8,Wednesday
2018-09-12,German Restaurant,13.43,credit,Silver Card,Dining,aug_personal_transactions_with_UserId.csv,german restaurant,9,Wednesday
2018-05-10,Brewing Company,46.09,credit,Silver Card,Gas & Fuel,aug_personal_transactions_with_UserId.csv,brewing company,5,Thursday
2018-12-11,Spotify,128.54,debit,Platinum Card,Groceries,aug_personal_transactions_with_UserId.csv,spotify,12,Tuesday
2019-07-06,Phone Company,10.56,debit,Platinum Card,Credit Card Payment,aug_personal_transactions_with_UserId.csv,phone company,7,Saturday
2018-08-10,Grocery Store,89.97,debit,Platinum Card,Income,aug_personal_transactions_with_UserId.csv,grocery store,8,Friday
2018-12-07,Gas Company,61.44,credit,Platinum Card,Internet,aug_personal_transactions_with_UserId.csv,gas company,12,Friday
2018-03-31,Greek Restaurant,25.22,debit,Platinum Card,Credit Card Payment,aug_personal_transactions_with_UserId.csv,greek restaurant,3,Saturday
2018-11-24,Credit Card Payment,162.27,debit,Silver Card,Internet,aug_personal_transactions_with_UserId.csv,credit card payment,11,Saturday
2018-03-20,Power Company,57.51,debit,Silver Card,Credit Card Payment,aug_personal_transactions_with_UserId.csv,power company,3,Tuesday
2019-06-10,Biweekly Paycheck,125.22,credit,Platinum Card,Dining,aug_personal_transactions_with_UserId.csv,biweekly paycheck,6,Monday
2019-01-11,Brewing Company,143.45,debit,Platinum Card,Haircut,aug_personal_transactions_with_UserId.csv,brewing company,1,Friday
2024-06-06,Remain seven marriage.,1008.66,expense,unknown,Dining,Personal_Finance_Dataset.csv,remain seven marriage,6,Thursday
2018-10-07,German Restaurant,41.41,debit,Silver Card,Shopping,aug_personal_transactions_with_UserId.csv,german restaurant,10,Sunday
2019-08-25,Biweekly Paycheck,173.96,credit,Platinum Card,Credit Card Payment,aug_personal_transactions_with_UserId.csv,biweekly paycheck,8,Sunday
2019-02-16,Italian Restaurant,29.01,credit,Platinum Card,Home Improvement,aug_personal_transactions_with_UserId.csv,italian restaurant,2,Saturday
2019-11-09,Starbucks,111.94,credit,Checking,Internet,aug_personal_transactions_with_UserId.csv,starbucks,11,Saturday
2019-01-23,Phone Company,153.82,debit,Silver Card,Haircut,aug_personal_transactions_with_UserId.csv,phone company,1,Wednesday
2019-10-02,BP,194.01,credit,Checking,Internet,aug_personal_transactions_with_UserId.csv,bp,10,Wednesday
2019-09-03,Mortgage Payment,155.97,debit,Platinum Card,Gas & Fuel,aug_personal_transactions_with_UserId.csv,mortgage payment,9,Tuesday
2018-03-13,Mike's Construction Co.,148.66,debit,Checking,Groceries,aug_personal_transactions_with_UserId.csv,mike s construction co,3,Tuesday
2019-08-27,Brewing Company,100.13,debit,Checking,Haircut,aug_personal_transactions_with_UserId.csv,brewing company,8,Tuesday
2019-06-26,Movie Theater,153.06,debit,Checking,Dining,aug_personal_transactions_with_UserId.csv,movie theater,6,Wednesday
2019-01-04,City Water Charges,114.55,credit,Platinum Card,Shopping,aug_personal_transactions_with_UserId.csv,city water charges,1,Friday
2018-01-30,Credit Card Payment,87.71,debit,Silver Card,Entertainment,aug_personal_transactions_with_UserId.csv,credit card payment,1,Tuesday
2018-09-04,American Tavern,133.96,credit,Platinum Card,Coffee Shops,aug_personal_transactions_with_UserId.csv,american tavern,9,Tuesday
2018-06-21,Grocery Store,183.51,debit,Platinum Card,Groceries,aug_personal_transactions_with_UserId.csv,grocery store,6,Thursday
2018-05-24,Phone Company,173.68,debit,Platinum Card,Groceries,aug_personal_transactions_with_UserId.csv,phone company,5,Thursday
2018-01-25,Roadside Diner,25.32,credit,Platinum Card,Groceries,aug_personal_transactions_with_UserId.csv,roadside diner,1,Thursday
2018-12-04,Mexican Restaurant,151.62,debit,Checking,Bills & Utilities,aug_personal_transactions_with_UserId.csv,mexican restaurant,12,Tuesday
2018-05-08,Gas Company,131.89,credit,Platinum Card,Groceries,aug_personal_transactions_with_UserId.csv,gas company,5,Tuesday
2019-04-23,Amazon,194.22,credit,Platinum Card,Groceries,aug_personal_transactions_with_UserId.csv,amazon,4,Tuesday
2019-05-17,City Water Charges,35.0,debit,Checking,Bills & Utilities,aug_personal_transactions_with_UserId.csv,city water charges,5,Friday
2019-01-24,Amazon,11.7,debit,Platinum Card,Shopping,aug_personal_transactions_with_UserId.csv,amazon,1,Thursday
2019-09-09,Brewing Company,9.11,debit,Platinum Card,Groceries,aug_personal_transactions_with_UserId.csv,brewing company,9,Monday
2018-10-04,Biweekly Paycheck,44.99,credit,Platinum Card,Coffee Shops,aug_personal_transactions_with_UserId.csv,biweekly paycheck,10,Thursday
2018-10-18,Gas Company,73.47,debit,Platinum Card,Gas & Fuel,aug_personal_transactions_with_UserId.csv,gas company,10,Thursday
2024-12-29,Pressure activity defense detail.,1480.0,income,unknown,Other,Personal_Finance_Dataset.csv,pressure activity defense detail,12,Sunday
2018-04-21,Credit Card Payment,12.12,credit,Platinum Card,Auto Insurance,aug_personal_transactions_with_UserId.csv,credit card payment,4,Saturday
2019-01-26,Grocery Store,38.6,credit,Checking,Home Improvement,aug_personal_transactions_with_UserId.csv,grocery store,1,Saturday
2018-12-23,BP,153.95,debit,Platinum Card,Credit Card Payment,aug_personal_transactions_with_UserId.csv,bp,12,Sunday
2018-05-04,Netflix,11.76,debit,Platinum Card,Entertainment,aug_personal_transactions_with_UserId.csv,netflix,5,Friday
2018-09-04,Power Company,117.12,debit,Silver Card,Groceries,aug_personal_transactions_with_UserId.csv,power company,9,Tuesday
2018-10-24,Brunch Restaurant,77.37,debit,Silver Card,Bills & Utilities,aug_personal_transactions_with_UserId.csv,brunch restaurant,10,Wednesday
2018-07-27,State Farm,189.22,debit,Platinum Card,Dining,aug_personal_transactions_with_UserId.csv,state farm,7,Friday
2019-01-31,Shell,91.11,credit,Platinum Card,Credit Card Payment,aug_personal_transactions_with_UserId.csv,shell,1,Thursday
2018-02-11,Fancy Restaurant,106.8,debit,Platinum Card,Dining,aug_personal_transactions_with_UserId.csv,fancy restaurant,2,Sunday
2019-07-07,Amazon,107.43,credit,Checking,Gas & Fuel,aug_personal_transactions_with_UserId.csv,amazon,7,Sunday
2018-05-02,Credit Card Payment,113.89,credit,Platinum Card,Dining,aug_personal_transactions_with_UserId.csv,credit card payment,5,Wednesday
2019-10-21,Grocery Store,61.35,credit,Platinum Card,Entertainment,aug_personal_transactions_with_UserId.csv,grocery store,10,Monday
2019-02-25,Amazon,113.46,credit,Silver Card,Entertainment,aug_personal_transactions_with_UserId.csv,amazon,2,Monday
2018-07-13,Bakery Place,7.91,debit,Silver Card,Bills & Utilities,aug_personal_transactions_with_UserId.csv,bakery place,7,Friday
2022-05-02,Stuff next write.,1255.73,expense,unknown,Bills & Utilities,Personal_Finance_Dataset.csv,stuff next write,5,Monday
2019-01-07,Grocery Store,8.12,credit,Platinum Card,Bills & Utilities,aug_personal_transactions_with_UserId.csv,grocery store,1,Monday
2018-10-25,Biweekly Paycheck,106.4,credit,Silver Card,Coffee Shops,aug_personal_transactions_with_UserId.csv,biweekly paycheck,10,Thursday
2020-07-29,Could gun.,1662.83,expense,unknown,Shopping,Personal_Finance_Dataset.csv,could gun,7,Wednesday
2018-12-30,Hardware Store,152.13,debit,Checking,Coffee Shops,aug_personal_transactions_with_UserId.csv,hardware store,12,Sunday
2018-04-15,City Water Charges,181.19,credit,Silver Card,Home Improvement,aug_personal_transactions_with_UserId.csv,city water charges,4,Sunday
2019-04-27,Amazon,92.95,debit,Silver Card,Income,aug_personal_transactions_with_UserId.csv,amazon,4,Saturday
2019-06-18,Mexican Restaurant,3.15,debit,Platinum Card,Mobile Phone,aug_personal_transactions_with_UserId.csv,mexican restaurant,6,Tuesday
2018-06-20,Brunch Restaurant,121.15,debit,Checking,Mortgage & Rent,aug_personal_transactions_with_UserId.csv,brunch restaurant,6,Wednesday
2019-10-19,Credit Card Payment,185.72,credit,Platinum Card,Credit Card Payment,aug_personal_transactions_with_UserId.csv,credit card payment,10,Saturday
2018-12-21,Chick-Fil-A,34.66,debit,Silver Card,Credit Card Payment,aug_personal_transactions_with_UserId.csv,chick fil a,12,Friday
2018-06-30,Internet Service Provider,42.52,credit,Platinum Card,Groceries,aug_personal_transactions_with_UserId.csv,internet service provider,6,Saturday
2022-11-28,Choice side eat matter rather.,2157.0,income,unknown,Other,Personal_Finance_Dataset.csv,choice side eat matter rather,11,Monday
2019-09-29,Netflix,192.29,debit,Silver Card,Dining,aug_personal_transactions_with_UserId.csv,netflix,9,Sunday
2019-03-17,Biweekly Paycheck,115.18,credit,Platinum Card,Alcohol & Bars,aug_personal_transactions_with_UserId.csv,biweekly paycheck,3,Sunday
2018-08-14,Greek Restaurant,173.54,debit,Platinum Card,Income,aug_personal_transactions_with_UserId.csv,greek restaurant,8,Tuesday
2018-05-19,Fancy Restaurant,36.24,credit,Platinum Card,Bills & Utilities,aug_personal_transactions_with_UserId.csv,fancy restaurant,5,Saturday
2018-06-20,Amazon,199.9,debit,Checking,Credit Card Payment,aug_personal_transactions_with_UserId.csv,amazon,6,Wednesday
