date,description,amount,category,source_dataset,description_clean,date_month,date_day_of_week
2022-02-25,Student economic lead.,806.0,Other,Personal_Finance_Dataset.csv,student economic lead,2,Friday
2022-02-27,Ever statement measure.,3244.0,Investment,Personal_Finance_Dataset.csv,ever statement measure,2,Sunday
2022-03-01,Drop major.,1779.63,Salary,Personal_Finance_Dataset.csv,drop major,3,Tuesday
2022-03-02,Whether listen necessary.,2735.0,Other,Personal_Finance_Dataset.csv,whether listen necessary,3,Wednesday
2022-03-04,Study else store.,3208.0,Investment,Personal_Finance_Dataset.csv,study else store,3,Friday
2022-03-05,Agree anyone take.,2607.0,Other,Personal_Finance_Dataset.csv,agree anyone take,3,Saturday
2022-03-07,After sister should across treatment.,359.23,Movies & DVDs,Personal_Finance_Dataset.csv,after sister should across treatment,3,Monday
2022-03-07,Positive question especially.,1475.87,Restaurants,Personal_Finance_Dataset.csv,positive question especially,3,Monday
2022-03-12,Song difference part wall require.,1655.71,Shopping,Personal_Finance_Dataset.csv,song difference part wall require,3,Saturday
2022-03-14,Time surface learn design.,807.66,Mortgage & Rent,Personal_Finance_Dataset.csv,time surface learn design,3,Monday
2022-03-17,Positive participant fear blue as.,23.59,Movies & DVDs,Personal_Finance_Dataset.csv,positive participant fear blue as,3,Thursday
2022-03-17,Station however bill memory production.,4411.0,Investment,Personal_Finance_Dataset.csv,station however bill memory production,3,Thursday
2022-03-18,Change she tonight.,1169.1,Travel,Personal_Finance_Dataset.csv,change she tonight,3,Friday
2022-03-18,Race return pretty young.,1310.83,Travel,Personal_Finance_Dataset.csv,race return pretty young,3,Friday
2022-03-18,Technology end represent throughout.,1509.98,Salary,Personal_Finance_Dataset.csv,technology end represent throughout,3,Friday
2022-03-20,Identify say on yes.,1338.89,Restaurants,Personal_Finance_Dataset.csv,identify say on yes,3,Sunday
2022-03-20,Risk develop movement size.,816.78,Bills & Utilities,Personal_Finance_Dataset.csv,risk develop movement size,3,Sunday
2022-03-22,Feel color price next.,1383.68,Travel,Personal_Finance_Dataset.csv,feel color price next,3,Tuesday
2022-03-23,Likely scientist.,741.41,Travel,Personal_Finance_Dataset.csv,likely scientist,3,Wednesday
2022-03-23,Water tonight pressure.,961.58,Bills & Utilities,Personal_Finance_Dataset.csv,water tonight pressure,3,Wednesday
2022-03-24,Development the inside thought.,837.53,Health & Fitness,Personal_Finance_Dataset.csv,development the inside thought,3,Thursday
2022-03-25,One less brother.,1517.13,Salary,Personal_Finance_Dataset.csv,one less brother,3,Friday
2022-03-26,Oil per line create build.,1526.1,Movies & DVDs,Personal_Finance_Dataset.csv,oil per line create build,3,Saturday
2022-03-27,Fear approach take case customer.,1055.76,Mortgage & Rent,Personal_Finance_Dataset.csv,fear approach take case customer,3,Sunday
2022-03-28,Decide similar office.,1149.68,Movies & DVDs,Personal_Finance_Dataset.csv,decide similar office,3,Monday
2022-03-28,Forward would finish around.,1659.26,Restaurants,Personal_Finance_Dataset.csv,forward would finish around,3,Monday
2022-03-28,Size sister can its.,4762.0,Other,Personal_Finance_Dataset.csv,size sister can its,3,Monday
2022-03-28,Throughout would century television congress.,165.42,Health & Fitness,Personal_Finance_Dataset.csv,throughout would century television congress,3,Monday
2022-03-29,Investment local above move.,1436.67,Movies & DVDs,Personal_Finance_Dataset.csv,investment local above move,3,Tuesday
2022-03-29,Throughout series.,1619.3,Salary,Personal_Finance_Dataset.csv,throughout series,3,Tuesday
2022-03-31,Adult above safe.,919.03,Shopping,Personal_Finance_Dataset.csv,adult above safe,3,Thursday
2022-03-31,Fear fact.,516.37,Shopping,Personal_Finance_Dataset.csv,fear fact,3,Thursday
2022-03-31,Fine bill me fill.,3024.0,Other,Personal_Finance_Dataset.csv,fine bill me fill,3,Thursday
2022-04-01,Difference world deep.,1869.82,Restaurants,Personal_Finance_Dataset.csv,difference world deep,4,Friday
2022-04-01,Mean but represent society heart.,759.0,Other,Personal_Finance_Dataset.csv,mean but represent society heart,4,Friday
2022-04-01,Model its rather card you.,1098.0,Investment,Personal_Finance_Dataset.csv,model its rather card you,4,Friday
2022-04-01,Seek close trade speech.,1022.0,Other,Personal_Finance_Dataset.csv,seek close trade speech,4,Friday
2022-04-02,Indicate herself.,755.18,Shopping,Personal_Finance_Dataset.csv,indicate herself,4,Saturday
2022-04-02,Perhaps order answer blue structure.,1540.25,Bills & Utilities,Personal_Finance_Dataset.csv,perhaps order answer blue structure,4,Saturday
2022-04-03,Inside big minute.,169.7,Shopping,Personal_Finance_Dataset.csv,inside big minute,4,Sunday
2022-04-03,Listen check receive.,1740.54,Salary,Personal_Finance_Dataset.csv,listen check receive,4,Sunday
2022-04-04,Store bit responsibility brother.,1310.53,Bills & Utilities,Personal_Finance_Dataset.csv,store bit responsibility brother,4,Monday
2022-04-05,Marriage participant.,1985.77,Bills & Utilities,Personal_Finance_Dataset.csv,marriage participant,4,Tuesday
2022-04-08,Win group important civil nature.,1458.44,Bills & Utilities,Personal_Finance_Dataset.csv,win group important civil nature,4,Friday
2022-04-09,Chance bed memory rich.,1350.26,Salary,Personal_Finance_Dataset.csv,chance bed memory rich,4,Saturday
2022-04-09,Former able public trade.,1514.8,Restaurants,Personal_Finance_Dataset.csv,former able public trade,4,Saturday
2022-04-10,Anyone spend them system.,318.69,Health & Fitness,Personal_Finance_Dataset.csv,anyone spend them system,4,Sunday
2022-04-10,Popular lead with.,1648.49,Shopping,Personal_Finance_Dataset.csv,popular lead with,4,Sunday
2022-04-16,International break surface three.,763.0,Investment,Personal_Finance_Dataset.csv,international break surface three,4,Saturday
2022-04-18,Environmental run head garden box.,488.93,Restaurants,Personal_Finance_Dataset.csv,environmental run head garden box,4,Monday
2022-04-18,Professional color group.,1233.7,Shopping,Personal_Finance_Dataset.csv,professional color group,4,Monday
2022-04-21,Even history surface son.,4157.0,Investment,Personal_Finance_Dataset.csv,even history surface son,4,Thursday
2022-04-22,Car risk.,497.02,Restaurants,Personal_Finance_Dataset.csv,car risk,4,Friday
2022-04-22,Indeed opportunity.,2419.0,Other,Personal_Finance_Dataset.csv,indeed opportunity,4,Friday
2022-04-24,Consider here grow agreement.,288.87,Restaurants,Personal_Finance_Dataset.csv,consider here grow agreement,4,Sunday
2022-04-24,Turn both in animal.,1633.41,Movies & DVDs,Personal_Finance_Dataset.csv,turn both in animal,4,Sunday
2022-04-29,Actually than modern season.,1159.17,Health & Fitness,Personal_Finance_Dataset.csv,actually than modern season,4,Friday
2022-04-30,Within prove full.,481.44,Health & Fitness,Personal_Finance_Dataset.csv,within prove full,4,Saturday
2022-05-02,Believe product eat generation put.,832.98,Movies & DVDs,Personal_Finance_Dataset.csv,believe product eat generation put,5,Monday
2022-05-02,Stuff next write.,1255.73,Bills & Utilities,Personal_Finance_Dataset.csv,stuff next write,5,Monday
2022-05-03,Poor church.,103.3,Salary,Personal_Finance_Dataset.csv,poor church,5,Tuesday
2022-05-05,Medical nearly.,822.44,Shopping,Personal_Finance_Dataset.csv,medical nearly,5,Thursday
2022-05-05,Thank avoid man drive.,1573.75,Shopping,Personal_Finance_Dataset.csv,thank avoid man drive,5,Thursday
2022-05-06,Stage bad know of.,1511.29,Bills & Utilities,Personal_Finance_Dataset.csv,stage bad know of,5,Friday
2022-05-07,Include news a before.,1830.33,Salary,Personal_Finance_Dataset.csv,include news a before,5,Saturday
2022-05-07,Language budget market president.,608.47,Movies & DVDs,Personal_Finance_Dataset.csv,language budget market president,5,Saturday
2022-05-07,None pressure lay future stay.,1119.0,Shopping,Personal_Finance_Dataset.csv,none pressure lay future stay,5,Saturday
2022-05-08,Box service develop game.,1845.23,Mortgage & Rent,Personal_Finance_Dataset.csv,box service develop game,5,Sunday
2022-05-08,Forward should outside respond.,2588.0,Investment,Personal_Finance_Dataset.csv,forward should outside respond,5,Sunday
2022-05-09,Effect cultural.,544.24,Restaurants,Personal_Finance_Dataset.csv,effect cultural,5,Monday
2022-05-09,Miss reduce animal clearly cell.,1075.91,Mortgage & Rent,Personal_Finance_Dataset.csv,miss reduce animal clearly cell,5,Monday
2022-05-11,Democratic station course full.,1748.5,Restaurants,Personal_Finance_Dataset.csv,democratic station course full,5,Wednesday
2022-05-13,Leader operation mean white.,613.34,Health & Fitness,Personal_Finance_Dataset.csv,leader operation mean white,5,Friday
2022-05-13,Unit study.,4427.0,Investment,Personal_Finance_Dataset.csv,unit study,5,Friday
2022-05-14,Save network item one under.,1874.95,Movies & DVDs,Personal_Finance_Dataset.csv,save network item one under,5,Saturday
2022-05-19,Community spring billion price paper.,1496.29,Mortgage & Rent,Personal_Finance_Dataset.csv,community spring billion price paper,5,Thursday
2022-05-19,Thing industry participant realize.,1394.3,Movies & DVDs,Personal_Finance_Dataset.csv,thing industry participant realize,5,Thursday
2022-05-20,Huge garden family.,1831.1,Shopping,Personal_Finance_Dataset.csv,huge garden family,5,Friday
2022-05-20,Include record security.,767.52,Travel,Personal_Finance_Dataset.csv,include record security,5,Friday
2022-05-22,Team republican very plan cut.,623.76,Health & Fitness,Personal_Finance_Dataset.csv,team republican very plan cut,5,Sunday
2022-05-23,Tv car report window.,937.35,Salary,Personal_Finance_Dataset.csv,tv car report window,5,Monday
2022-05-24,My pm report set.,1525.64,Salary,Personal_Finance_Dataset.csv,my pm report set,5,Tuesday
2022-05-24,Old wall report purpose.,747.7,Movies & DVDs,Personal_Finance_Dataset.csv,old wall report purpose,5,Tuesday
2022-05-25,There institution actually.,1485.09,Movies & DVDs,Personal_Finance_Dataset.csv,there institution actually,5,Wednesday
2022-05-27,Herself apply.,2918.0,Other,Personal_Finance_Dataset.csv,herself apply,5,Friday
2022-05-28,Environment size worker.,2384.0,Other,Personal_Finance_Dataset.csv,environment size worker,5,Saturday
2022-05-29,Grow laugh.,522.08,Health & Fitness,Personal_Finance_Dataset.csv,grow laugh,5,Sunday
2022-05-29,Style real far.,1003.61,Movies & DVDs,Personal_Finance_Dataset.csv,style real far,5,Sunday
2022-05-30,Score night down.,927.05,Salary,Personal_Finance_Dataset.csv,score night down,5,Monday
2022-05-30,Unit hold.,346.84,Health & Fitness,Personal_Finance_Dataset.csv,unit hold,5,Monday
2022-05-31,Approach season data than team.,376.26,Salary,Personal_Finance_Dataset.csv,approach season data than team,5,Tuesday
2022-06-01,Cultural right cover large work.,1890.92,Mortgage & Rent,Personal_Finance_Dataset.csv,cultural right cover large work,6,Wednesday
2022-06-01,Treatment relate positive.,1052.65,Restaurants,Personal_Finance_Dataset.csv,treatment relate positive,6,Wednesday
2022-06-04,Evidence enough claim suffer.,145.26,Movies & DVDs,Personal_Finance_Dataset.csv,evidence enough claim suffer,6,Saturday
2022-06-04,While same budget.,830.66,Restaurants,Personal_Finance_Dataset.csv,while same budget,6,Saturday
2022-06-06,Letter visit always up.,4642.0,Investment,Personal_Finance_Dataset.csv,letter visit always up,6,Monday
2022-06-07,Detail contain attention measure indeed.,1321.98,Salary,Personal_Finance_Dataset.csv,detail contain attention measure indeed,6,Tuesday
2022-06-07,Past product make of group.,1239.49,Restaurants,Personal_Finance_Dataset.csv,past product make of group,6,Tuesday
2022-06-11,Begin determine degree forward.,597.0,Other,Personal_Finance_Dataset.csv,begin determine degree forward,6,Saturday
2022-06-11,Despite sell most.,4888.0,Other,Personal_Finance_Dataset.csv,despite sell most,6,Saturday
2022-06-12,Boy generation.,1009.41,Restaurants,Personal_Finance_Dataset.csv,boy generation,6,Sunday
2022-06-12,Either rich agency might.,1836.92,Mortgage & Rent,Personal_Finance_Dataset.csv,either rich agency might,6,Sunday
2022-06-12,Truth during always those high.,1614.27,Shopping,Personal_Finance_Dataset.csv,truth during always those high,6,Sunday
2022-06-13,Sort knowledge analysis together court.,391.94,Movies & DVDs,Personal_Finance_Dataset.csv,sort knowledge analysis together court,6,Monday
2022-06-17,Account assume prove similar ten.,1919.0,Health & Fitness,Personal_Finance_Dataset.csv,account assume prove similar ten,6,Friday
2022-06-17,Way cold.,541.98,Health & Fitness,Personal_Finance_Dataset.csv,way cold,6,Friday
2022-06-18,Day stock.,1980.56,Movies & DVDs,Personal_Finance_Dataset.csv,day stock,6,Saturday
2022-06-19,Section child.,1310.93,Mortgage & Rent,Personal_Finance_Dataset.csv,section child,6,Sunday
2022-06-20,Also available concern edge.,196.07,Restaurants,Personal_Finance_Dataset.csv,also available concern edge,6,Monday
2022-06-21,Hope brother.,1177.0,Investment,Personal_Finance_Dataset.csv,hope brother,6,Tuesday
2022-06-21,Start treat imagine later identify.,121.67,Salary,Personal_Finance_Dataset.csv,start treat imagine later identify,6,Tuesday
2022-06-23,As second animal summer group.,1293.37,Shopping,Personal_Finance_Dataset.csv,as second animal summer group,6,Thursday
2022-06-23,Face rate.,1790.63,Mortgage & Rent,Personal_Finance_Dataset.csv,face rate,6,Thursday
2022-06-25,Choose detail section someone.,549.48,Salary,Personal_Finance_Dataset.csv,choose detail section someone,6,Saturday
2022-06-25,She join house.,430.72,Movies & DVDs,Personal_Finance_Dataset.csv,she join house,6,Saturday
2022-06-26,Network never.,366.92,Restaurants,Personal_Finance_Dataset.csv,network never,6,Sunday
2022-06-26,Whether century quality.,1799.63,Travel,Personal_Finance_Dataset.csv,whether century quality,6,Sunday
2022-06-30,Above others.,1923.32,Restaurants,Personal_Finance_Dataset.csv,above others,6,Thursday
2022-07-01,Water fight security tough gas.,1858.46,Shopping,Personal_Finance_Dataset.csv,water fight security tough gas,7,Friday
2022-07-02,Central contain pattern education boy.,1137.72,Movies & DVDs,Personal_Finance_Dataset.csv,central contain pattern education boy,7,Saturday
2022-07-04,Maintain former campaign pretty beyond.,204.39,Restaurants,Personal_Finance_Dataset.csv,maintain former campaign pretty beyond,7,Monday
2022-07-04,Popular available public economy.,1006.58,Mortgage & Rent,Personal_Finance_Dataset.csv,popular available public economy,7,Monday
2022-07-04,Surface usually.,773.85,Health & Fitness,Personal_Finance_Dataset.csv,surface usually,7,Monday
2022-07-05,Fish late pattern.,687.78,Mortgage & Rent,Personal_Finance_Dataset.csv,fish late pattern,7,Tuesday
2022-07-06,Charge note space when collection.,1938.15,Shopping,Personal_Finance_Dataset.csv,charge note space when collection,7,Wednesday
2022-07-13,Size republican political.,1569.26,Travel,Personal_Finance_Dataset.csv,size republican political,7,Wednesday
2022-07-17,Care run there leg.,718.06,Movies & DVDs,Personal_Finance_Dataset.csv,care run there leg,7,Sunday
2022-07-17,Main board population.,379.62,Shopping,Personal_Finance_Dataset.csv,main board population,7,Sunday
2022-07-17,Teach cause mrs.,180.53,Shopping,Personal_Finance_Dataset.csv,teach cause mrs,7,Sunday
2022-07-18,Baby away affect medical all.,1429.09,Movies & DVDs,Personal_Finance_Dataset.csv,baby away affect medical all,7,Monday
2022-07-18,If operation trade necessary myself.,3612.0,Investment,Personal_Finance_Dataset.csv,if operation trade necessary myself,7,Monday
2022-07-19,President chance hotel through.,1481.91,Bills & Utilities,Personal_Finance_Dataset.csv,president chance hotel through,7,Tuesday
2022-07-20,Let member however.,192.13,Mortgage & Rent,Personal_Finance_Dataset.csv,let member however,7,Wednesday
2022-07-22,Production summer.,726.24,Salary,Personal_Finance_Dataset.csv,production summer,7,Friday
2022-07-25,Cell city not not the.,183.72,Bills & Utilities,Personal_Finance_Dataset.csv,cell city not not the,7,Monday
2022-07-27,Doctor protect military social.,3157.0,Investment,Personal_Finance_Dataset.csv,doctor protect military social,7,Wednesday
2022-07-27,Plant event score official now.,1452.44,Mortgage & Rent,Personal_Finance_Dataset.csv,plant event score official now,7,Wednesday
2022-07-27,Truth thing always possible.,590.78,Restaurants,Personal_Finance_Dataset.csv,truth thing always possible,7,Wednesday
2022-07-27,Voice american seven discussion.,215.55,Shopping,Personal_Finance_Dataset.csv,voice american seven discussion,7,Wednesday
2022-07-28,Half president structure might.,1148.2,Movies & DVDs,Personal_Finance_Dataset.csv,half president structure might,7,Thursday
